<ανά>γνωστος|hard to read
ἀπόκαυσις|action de brûler,
ἀπόκειμαι|to be laid away from
ἀπόκενος|tout à fait vide,
ἀπόκεντρος|excentrique,
ἀπόκηρος|exempt de la mort,
ἀπόκινος|comic dance
ἀπόκλασις|brisement des vagues,
ἀπόκλασμα|fragment,
ἀπόκλαυμα|lamentation,
ἀπόκλεισις|a shutting up
ἀπόκλεισμα|prison,
ἀπόκλειστος|exclu, enfermé,
ἀπόκληρος|without lot or share of
ἀπόκλητος|appelé du dehors ou appelé d'entre, choisi : 
ἀπόκλιμα|inclinaison, déclin,
ἀπόκλισις|slope
ἀπόκλιτος|incliné, qui est en pente,
ἀπόκλυσις|action d'effacer en lavant,
ἀπόκναισις|affliction, vexation
ἀπόκνησις|refus ou hésitation par faiblesse ou par crainte,
ἀπόκνισις|égratignure, écorchure,
ἀπόκνισμα|écorchure, rognure,
ἀπόκοιτος|qui couche à l'écart ou loin de :
ἀπόκομμα|rognure, fragment,
ἀπόκοπος|castrated
ἀπόκοψις|coupure, section nette,
ἀπόκπατος|without strength, exhausted
ἀπόκρημνος|escarpé,
ἀπόκριμα|judicial sentence, condemnation
ἀπόκριτος|séparé, choisi,
ἀπόκροτος|qui résonne à cause de sa dureté, dur, sec,
ἀπόκρουσις|déclin de la lune,
ἀπόκρουστος|repoussé par un choc,
ἀπόκρυφος|soustrait aux regards, caché, secret,
ἀπόκρυψις|action de cacher,
ἀπόκτησις|perte, dépossession,
ἀπόκτισις|établissement au dehors, colonie,
ἀπόκυνον|cynanque ou apocin
ἀπόλαυσις|act of enjoying, fruition
ἀπόλαυσμα|jouissance,
ἀπόλειμμα|reste,
ἀπόλειψις|abandonment
ἀπόλεκτος|choisi, distingué,
ἀπόλεμμα|pelure,
ἀπόλεμος|unwarlike
ἀπόληγμα|bord d'un vêtement,
ἀπόληξις|cessation, fin,
ἀπόληψις|intercepting, cutting off
ἀπόλλυμι|destroy utterly, kill
ἀπόλογος|story, tale
ἀπόλοιπος|qui reste, restant,
ἀπόλουσις|ablution,
ἀπόλυμα|filth
ἀπόλυσις|loosing
ἀπόλυτος|loosed, free
ἀπόμαγμα|anything used for wiping or cleaning
ἀπόμακτρον|linge pour s'essuyer en frottant,
ἀπόμαξις|wiping off
ἀπόμαχος|unfit for service, disabled
ἀπόμελι|sorte d'hydromel,
ἀπόμετρον|emoluments
ἀπόμισθος|away from
ἀπόμνυμι|take an oath away from
ἀπόμοιρα|portion prise sur, prélèvement,
ἀπόμοιρος|forming a branch or portion
ἀπόμοργμα|that which is wiped off
ἀπόμορφος|de forme étrange,
ἀπόμουσος|étranger aux muses, grossier,
ἀπόμυιος|qui chasse les mouches,
ἀπόμυξις|action de se moucher,
ἀπόναϝε|wrought
ἀπόνευμα|slope
ἀπόνευσις|inclination, tendance,
ἀπόνηρος|sans méchanceté,
ἀπόνητος|exempt de peine, de châtiment ; impuni,
ἀπόνιμμα|water for purifying the dead or the unclean
ἀπόνιπτρον|eau pour se laver,
ἀπόνιψις|action de laver,
ἀπόνοια|absence de raison,
ἀπόξενος|alien to guests, inhospitable
ἀπόξεσις|smoothing, polishing
ἀπόξεσμα|raclure,
ἀπόξυρος|ras, nu,
ἀπόξυσις|action de racler,
ἀπόξυσμα|that which is shaved or scraped off: shavings, filings
ἀπόπαλαι|from of old
ἀπόπαλσις|secousse,
ἀπόπαστος|qui n'a pas mangé de,
ἀπόπατος|ordure
ἀπόπαυσις|cessation,
ἀπόπειρα|trial, venture
ἀπόπεμπτος|dismissed
ἀπόπεμψις|sending away, dispatching
ἀπόπισθεν|from behind
ἀπόπλανος|qui fourvoie, trompeur,
ἀπόπληκτος|disabled by a stroke
ἀπόπλοος|@
ἀπόπλοος1|@
ἀπόπλοος2|qui s'éloigne par eau,
ἀπόπλυμα|lavure, rinçure,
ἀπόπλυνσις|cleansing
ἀπόπλυσις|washing away
ἀπόπολις|banni de la cité, exilé,
ἀπόπραμα|sub-letting, PReu.Laws
ἀπόπρισις|sawing off
ἀπόπρισμα|see <lang="grc">ἀπόπτισμα</grc>
ἀπόπροθε|de loin en avant, au loin en avant,
ἀπόπροθι|au loin en avant, dans le lointain en avant,
ἀπόπτισμα|menus fragments d'une matière pilée,
ἀπόπτυγμα|portion of the
ἀπόπτυσμα|that which is spat out
ἀπόπτυστος|rejeté en crachant, avec mépris :
ἀπόπτωμα|unlucky chance, misfortune
ἀπόπτωσις|chute, chute de choses qui se détachent (fragments d'os, escarres, etc.)
ἀπόρευτος|infranchissable, impraticable,
ἀπόρημα|matter of doubt, question, puzzle
ἀπόρθητος|not sacked, unravaged
ἀπόρθωμα|erection
ἀπόρθωσις|guiding aright
ἀπόρνυμαι|s'élancer, partir de,
ἀπόρραξις|game of ball
ἀπόρρευμα|that which distils
ἀπόρρευσις|flowing from
ἀπόρρημα|interdiction,
ἀπόρρηξις|bursting
ἀπόρρησις|forbidding, prohibition
ἀπόρρητος|forbidden
ἀπόρρηψμα|fragment
ἀπόρριπτος|cast aside
ἀπόρριψις|action de rejeter,
ἀπόρροια|effluvia
ἀπόρροος|qui découle, qui émane de, 
ἀπόρρυσις|écoulement,
ἀπόρρυτος|running
ἀπόρρυψις|nettoiement, purification,
ἀπόρφυρος|sans pourpre, non orné de pourpre,
ἀπόσβεσις|extinction
ἀπόσεισις|shaking off: licentious dance
ἀπόσηψις|putréfaction,
ἀπόσιτος|having eaten nothing
ἀπόσκημμα|support, prop
ἀπόσκηνος|qui vit à part, sous une tente à part,
ἀπόσκηψις|déplacement, concentration (d'un mal) en qqe partie du corps,
ἀπόσκληρος|tout à fait dur,
ἀπόσκλησις|dessiccation, durcissement,
ἀπόσκοπος|qui manque le but,
ἀπόσκωμμα|banter, raillery
ἀπόσμηξις|wiping, cleaning
ἀπόσπασις|anulsion, separation
ἀπόσπασμα|that which is torn off, a piece, rag, shred
ἀπόσπαστος|separated
ἀπόσπληνος|sorte de plante, romarin,
ἀπόσπορος|issu de,
ἀπόσσυτος|qui s'élance au loin, qui échappe,
ἀπόσταγμα|that which trickles down
ἀπόσταξις|écoulement goutte à goutte, suintement,
ἀπόστασις|causing to revolt
ἀπόστημα|distance, interval
ἀπόστιλψις|emission of light
ἀπόστολος|messenger, ambassador, envoy
ἀπόστοργος|sans affection,
ἀπόστρεπτος|turned back
ἀπόστροφος|turned away, averted
ἀπόσυρμα|that which is peeled cff, abrasion
ἀπόσφιγξις|constriction, compression,
ἀπόσχασις|opening of a vein
ἀπόσχεσις|abstinence,
ἀπόσχημα|figure, copy
ἀπόσχισις|embranchement d'une veine,
ἀπόσχισμα|fragment, lambeau,
ἀπόσχολος|qui ne fréquente pas l'école,
ἀπόταγμα|interdiction,
ἀπότακτος|set apart for a special use
ἀπόταξις|mise à part, répartition des contribuables par catégories,
ἀπότασις|lengthening, prolongation
ἀπόταυρος|éloignée du taureau, non saillie (vache),
ἀπόταφος|privé de sépulture,
ἀπότεγμα|product
ἀπότεισμα|payment
ἀπότεκνος|sterile
ἀπότεξις|enfantement,
ἀπότευγμα|échec, insuccès,
ἀπότευξις|échec, insuccès :
ἀπότηξις|fonte (de neige)
ἀπότιλμα|pièce, morceau arraché,
ἀπότιμος|non honoré, non estimé,
ἀπότισις|paiement en retour,
ἀπότιστος|unwatered
ἀπότιτθος|sevré,
ἀπότμημα|morceau coupé, morceau,
ἀπότμηξις|cutting off
ἀπότμησις|action de couper de, de retrancher,
ἀπότοκος|né de, qui résulte de, 
ἀπότοκος1|@
ἀπότοκος2|@
ἀπότολμος|see <lang="grc">ἄτολμος</grc>
ἀπότομος|cut off
ἀπότρεπτος|dont il faut se détourner, abominable,
ἀπότρεψις|aversion, dégoût,
ἀπότριμμα|raclure ou poussière enlevée par le frottement,
ἀπότριπτος|worn out
ἀπότριχος|hairless
ἀπότριψις|usure,
ἀπότροπος|turned away, far from men
ἀπότροφος|reared away from home
ἀπότροχος|arène de course,
ἀπότρωξις|morsure,
ἀπότυπος|modelé ou façonné d'après un modèle,
ἀπόφανσις|declaration, statement
ἀπόφαντος|énoncé,
ἀπόφασις|négation,
ἀπόφασις1|négation,
ἀπόφασις2|déclaration,
ἀπόφευξις|action d'échapper :
ἀπόφημι|speak out, declare flatly or plainly
ἀπόφθαρμα|abortion
ἀπόφθεγμα|apophtegme, sentence, précepte, 
ἀπόφθισις|waning
ἀπόφλησις|discharge of a debt
ἀπόφλω|owe
ἀπόφονος|qui diffère d'un meurtre (ordinaire) ;
ἀπόφορος|qu'on ne peut supporter, odieux,
ἀπόφραξις|action d'obstruer, barricade,
ἀπόφρικτος|shivering
ἀπόφυσις|side-shoot
ἀπόχειρος|qui n'est pas sous la main, non préparé,
ἀπόχιμος|of or for a receipt
ἀπόχρεμμα|matière expectorée, crachat,
ἀπόχρεμψις|expectoration,
ἀπόχρησις|getting rid of
ἀπόχρωσις|dégradation de couleur,
ἀπόχυμα|that which is poured out
ἀπόχυσις|pouring out or forth
ἀπόχυτος|poured out
ἀπόχωσις|levée, digue, fortification,
ἀπόψηκτέον|one must wipe clean
ἀπόψηκτος|wiped clean
ἀπόψηκτρον|cleanser
ἀπόψημα|wipings, refuse
ἀπόψηξις|action d'enlever en frottant ou en essuyant,
ἀπόψηστρον|strickle
ἀπόψηφος|voting in the negative
ἀπόψιος|far seen, conspicuous
ἀπόψυγμα|ordure
ἀπόψυζις|cooling, evaporation
ἀπόψυχος|inanimé,
ἀπύθμενος|sans fond,
ἀπύλωτος|not secured by gates
ἀπύργωτος|non fortifié de tours,
ἀπύρετος|sans fièvre,
ἀπύρηνος|sans noyau ferme,
ἀπύρωτος|not exposed to fire, brand-new
ἀπώγων|beardless
ἀπώθησις|rejection, repulsion
ἀπώθητος|thrust or driven away, rejected
ἀπώλεια|destruction
ἀπώλευτος|unbroken
ἀπώμαστος|non fermé d'un couvercle,
ἀπώμοτος|qu'on repousse ou qu'on doit repousser avec serment, qu'on jure de ne pas faire,
ἀπώρωτος|qui refuse de se souder,
ἀπώστης|one that drives away
ἀπώτερος|farther off
ἀπᾳδόντως|d'une manière étrange (discordante)
ἀπᾴδω|sing out of tune
ἀπῳδέω|see <lang="grc">ἀπᾴδω</grc>
ἀπῳδός|out of tune
ἀπῶρυξ|provin de vigne,
ἀρά|prayer
ἀράγδην|avec un choc bruyant,
ἀράζω|grogner, gronder,
ἀράομαι|pray to
ἀράσιμος|accursed
ἀράσσω|heurter, frapper une chose contre une autre :
ἀράτειον|shrine dedicated to Aratus
ἀράχιδνα|see <lang="grc">ἄραχος</grc>
ἀράχνη|spider's web
ἀράχνης|araignée,
ἀράχνιον|spider's web
ἀράω|plough
ἀρέινος|made of oak
ἀρέσκεια|soins pour plaire, complaisance excessive, obséquiosité,
ἀρέσκευμα|obséquiosité, complaisance excessive,
ἀρέσκω|make good, make amends
ἀρέσμιον|honorarium, perquisite
ἀρέταιχμος|valiant with the spear
ἀρή|see <lang="grc">ἀρά.</grc>
ἀρήγω|aid, succour
ἀρήν|lamb
ἀρίγνωτος|easy to be known
ἀρίγων|spear
ἀρίδακρυς|very tearful
ἀρίδηλος|clear. distinct,far seen
ἀρίζηλος|y
ἀρίθμημα|compte,
ἀρίθμησις|action de compter, compte,
ἀρίθμιος|dont on tient compte,
ἀρίμηλον|sorte de pomme,
ἀρίπικρος|very bitter
ἀρίς|archet de manœuvre d'une tarière ou d'un trépan, archet à main dont la corde s'enroulait, au milieu de sa longueur, autour de la tige d'une mèche ou foret qui fonctionnait par le va-et-vient de l'archet,
ἀρίς2|bow-drill
ἀρίσαρον|arisarum, sorte de gouet,
ἀρίσημος|notable
ἀρίσταθλος|qui l'emporte dans la lutte,
ἀρίστευμα|haut fait,
ἀρίτιμος|highly honoured
ἀρίφρων|very wise or prudent
ἀραίωμα|interstice, crevice, chink
ἀραίωσις|becoming or making porous, rarefaction
ἀραβέω|rattle, ring
ἀραβία|Arabia
ἀραβίζω|take part with the Arabs
ἀραβαρχία|office of
ἀραβιστί|in Arabic
ἀραβοτοξότης|Arab archer
ἀραγμός|see <lang="grc">ἄραγμα</grc>
ἀραιά|see <lang="grc">ἀραιός</grc>
ἀραιοσύγκριτος|au tissu lâche,
ἀραιωτικός|raréfiant,
ἀραιόδους|aux dents rares,
ἀραιόθριξ|with thin hair
ἀραιόπορος|aux pores clairsemés, flasque,
ἀραιός|mince,
ἀραιός2|thin, slender
ἀραιόσαρκος|aux chairs molles ou flasques,
ἀραιόστημος|of thin warp, fine
ἀραιόστυλος|aux colonnes espacées,
ἀραιότης|manque de densité, porosité,
ἀραιότρητος|aux trous ou aux pores espacés,
ἀραιόφθαλμος|aux bourgeons rares,
ἀραιόφυλλος|with scanty leaves
ἀραιόω|rendre moins dense, raréfier,
ἀραιώδης|see <lang="grc">ἀραιός</grc>
ἀρακικός|of or from aracus
ἀρακόειος|fig
ἀρακόσπερμον|aracus-seed
ἀρακόσπορος|sown with aracus
ἀρακόχερσος|dry and fit for sowing aracus
ἀρακώδης|semblable à la gesse,
ἀραξίχειρος|beaten with the hand
ἀραπίζω|go through, traverse
ἀραπός|short cut
ἀραρίσκω|join, fit together
ἀραρότως|fermement, solidement,
ἀρατικός|relatif aux prières, aux imprécations,
ἀρατός|qu'on doit maudire, maudit,
ἀραχνάομαι|weave the spider's web
ἀραχναῖος|d'araignée, 
ἀραχνιόω|spin a cobweb
ἀραχνιώδης|like a cobweb
ἀραχνοειδής|semblable à un fil ou à une toile d'araignée.
ἀραχνουφής|spun as by spiders
ἀραῖος|prayed to or entreated
ἀραῖος1|prayed to or entreated
ἀρβίννη|arvina.
ἀρβυλόπτερος|with winged shoes
ἀρβύλη|strong shoe
