<ανά>γνωστος	hard to read
ὀφιοπρόσωπος	with serpent face
ὀφιοφόρος	serpent-bearing
ὀφιοῦχος	Ophiuchus, Serpentarius
ὀφιόσπαρτος	sown or engendered by serpents
ὀφιώδης	snaky
ὀφλανεῖ	ofella
ὀφλητής	debtor
ὀφλισκάνω	become a debtor
ὀφρυόεις	on the brow or edge of a steep rock, beetling
ὀφρυώδης	projecting
ὀφρύκνηστον	homo fronte perfricta
ὀφρῦς	bhrÅ«s
ὀφύη	embankment
ὀχάομαι	leap
ὀχέω	hold fast
ὀχή	prop, support
ὀχετάριος	aquilex
ὀχετός	means for carrying water, water-pipe
ὀχευτής	lewd person, lecher
ὀχεῖον	male animal kept for breeding, stallion
ὀχεῖος	kept for breeding
ὀχθέω	to be sorely angered, vexed in spirit
ὀχθοφύλαξ	watchman on a river-bank
ὀχθώδης	mound-like, hilly
ὀχλέω	move, disturb
ὀχλίζω	move by a lever, heave up
ὀχλαγωγεύς	circulator
ὀχλαγωγικός	quackish
ὀχλαγώγιον	assemblage, mob, = comitium
ὀχληρός	troublesome, irksome, importunate
ὀχλοάρεσκος	mob-flatterer
ὀχλοκοπικός	of or suited to an
ὀχλοποίησις	creating a riot
ὀχλοπολιτεία	a constitution in which the mob rules
ὀχλοτερπής	delighting the mob
ὀχλόκοπος	mob-courtier
ὀχλώδης	turbulent, unruly
ὀχμάζω	grip fast
ὀχυρωτέον	one must strengthen
ὀχός2	firm, secure
ὀψία	the latter part of day, evening
ὀψίγονος	late-born
ὀψίφυγος	fleeing late
ὀψαριοπωλεῖον	fish-shop
ὀψαριοπώλης	fishmonger
ὀψημέρα	evening
ὀψιανὸς	obsidian
ὀψιβλαστέω	sprout or shoot late
ὀψιβλαστής	late sprouting or shooting
ὀψιγαμέω	marry late
ὀψιγαμία	late marriage
ὀψιγαμίου	for putting off marriage beyond the appointed age
ὀψιγενής	late-born
ὀψιγονία	posteritas
ὀψιμαθής	late in learning, late to learn
ὀψοδεία	want of food or fish
ὀψοθήκη	place for keeping victuals in
ὀψολόγιον	sample of imported foodstuff
ὀψομανία	madness after dainties
ὀψοποιία	cookery
ὀψοποιεῖον	oven for baking food
ὀψοποιητικός	of or fit for delicate cookery
ὀψοπώλης	victualler
ὀψοφαγέω	eat delicacies, live daintily
ὀψωνητικός	of or for purveying
ὀψωνιασμός	furnishing with provisions
ὀψωνιαστής	caterer
ὀψωνιοδόκος	receiving provisions
ὀψωνιοπώλης	victualler
ὀψόφαγος	one who eats delicacies
ὀᾶ	woe, woe!
ὀᾶ1	woe, woe!
ὁ	the, that
ὁ1	the, that
ὁδάω	export and sell
ὁδεία	travelling
ὁδευτής	wayfarer
ὁδηγέω	lead
ὁδηγητικός	fitted for guiding
ὁδοίπορος	wayfarer, traveller
ὁδοιπορία	walking
ὁδοιπορινός	contracted from walking on roads
ὁδοποιέω	make or level a road
ὁδοποιία	roadmaking, the work of a pioneer
ὁδοποιός	one who opens the way, road-maker
ὁδοσκοπέω	watch the roads
ὁδοστρωσία	paving of roads
ὁδουρέω	keep, watch the road
ὁδουρός	conductor, conductress
ὁδοφυλακέω	watch or guard the roads
ὁδοχνοῦς	pulveraria
ὁδωτός	passable
ὁθούνεκα	because
ὁλέρημος	entirely deserted
ὁλήμερος	working the whole day
ὁλημιμναῖον	weight of
ὁλικός	universal, general, absolute
ὁλικότης	universality
ὁλκάζω	draw
ὁλκή	drawing, trailing, dragging
ὁλκαῖον	stern-post
ὁλκεῖον	large bowl or basin
ὁλκός	@
ὁλκός1	@
ὁλκός2	@
ὁλμίσκος	socket of the hinge of a door
ὁλμειός	mortar
ὁλμισκοειδής	shaped like a
ὁλμοειδῶς	in socket or mortar-shape
ὁλμοκόπος	one who brays in a mortar
ὁλοάργυρος	all of silver
ὁλοήμερος	working the wholeday
ὁλογράμματος	with all its letters, written at full length
ὁλογραφία	will written entirely in the handwriting of the testator
ὁλοκάθαρος	completely pure
ὁλοκάλαμος	stake made of a single reed
ὁλοκαρπόομαι	to be offered as a whole burnt-offering
ὁλοκλήρωσις	complete recovery
ὁλοκληρέω	to be in good health
ὁλομάδιστος	completely bald
ὁλομέλας	black all over
ὁλομέλεια	six
ὁλονύκτιος	the whole night through
ὁλοποιέω	make into a whole
ὁλοποιός	creating the whole
ὁλοπράσινος	all green
ὁλοσηρικοπράτης	holosericoprata, silkmercer
ὁλοσηρικός	of silk
ὁλοσκωληκόβρωτος	entirely eaten by worms,POsl.
ὁλοσμαράγδινος	entirely of emerald
ὁλοσπόνδειος	all of spondces
ὁλοστρόγγυλος	entirely round
ὁλοσφύρατος	made of solid beaten metal
ὁλοσφύριον	piece of beaten metal
ὁλοσχερής	whole, entire, complete
ὁλοτίλλω	uproot entirely
ὁλοφάκελος	complete faggot
ὁλοχρόνιος	all the year through
ὁλοψυχέω	to be faint-hearted
ὁλόβηρον	genuine purple dye
ὁλόβραχυς	consisting only of short syllables
ὁλόγραφος	written in full
ὁλόκαλος	entirely beautiful
ὁλόκαρπος	brought as a whole offering
ὁλόκυκλος	full-orbed
ὁλόλιτος	entirely of fine linen
ὁλόμαζος	whole, entire
ὁλόμεστος	solid, without marrow
ὁλόομαι	to be constituted a whole
ὁλόπαππος	a complete
ὁλόστομος	tempered all through
ὁλόστροφος	moving altogether
ὁλόσφυρος2	@
ὁλότμητος	cut in large pieces
ὁλόφακος	unbruised lentils
ὁλόχαλκος	all of brass or copper
ὁλόχρονος	three whole years
ὁλόχυλος	entirely sodden
ὁλόψυχος	consisting entirely of soul
ὁμάδελφος	Cities and Bishoprics
ὁμάλιξις	levelling
ὁμήθης	accustomed
ὁμήλικος	of like age
ὁμίλημα	intercourse
ὁμίλησις	intercourse
ὁμαγύριος	of the assembly
ὁμαδίς	together
ὁμαδεύω	collect
ὁμαιμότης	blood-relationship
ὁμαλίζω	make even or level
ὁμαλεύς	leveller
ὁμαλισμός	levelling
ὁμαλιστέον	one must level
ὁμαλιστήρ	instrument for levelling, strickle
ὁμαλυντικός	emollient
ὁμαλόδερμος	smooth-skinned
ὁμαλός	even, level
ὁμαλότης	evenness
ὁμείρομαι	desire, long for
ὁμηγενής	born together, twin
ὁμηλικία	sameness of age
ὁμηρεία	giving of hostages or securities : a security
ὁμηρεύω3	@
ὁμηροκέντρων	patchwork of Homeric tags
ὁμηρομάστιξ	scourge of Homer
ὁμηρομαντεῖον	divination by means of verses of Homer, PMag. Lond.
ὁμιλέω	to be in company with, consort with
ὁμιλία	intercourse, company
ὁμιλαδόν	in groups or bands, in crowds
ὁμιλητέον	one must associate with
ὁμοέτης	of the same age
ὁμοίεδρος	having a similar abode
ὁμοίιος	@
ὁμοίιος1	@
ὁμοίιος2	@
ὁμοίοθριξ	with like hair
ὁμοίωσις	a being made like
ὁμοβλαστέω	shoot or bud at the same time
ὁμοβλαστής	sprouting at the same time
ὁμοβουλέω	deliberate together
ὁμοβώμιος	having a common altar
ὁμογενής	of the same race or family
ὁμογραφέω	write in the same manner
ὁμοδίαιτα	living in a common establishment
ὁμοδαίμων	sharing the same
ὁμοεγκλίτως	with the same inflexions
ὁμοεθνής	of the same people or race
ὁμοζυγέω	to be yoked together
ὁμοζώια	living together
ὁμοιάζω	to be like
ὁμοιοβαρής	equally heavy
ὁμοιογραφέω	write alike
ὁμοιοκίνητος	of similar motion
ὁμοιοκαταληξία	similarity of termination
ὁμοιοκλινής	of like slope
ὁμοιολεπτομερής	consisting of equally fine parts
ὁμοιοπάθεια	sympathetic emotion
ὁμοιοπαθέω	have similar feelings or affections
ὁμοιοπαθής	having like feelings or passions
ὁμοιοπαράγωγος	similarly derived
ὁμοιοποιός	creating likeness
ὁμοιοπρόσωπος	in the same person
ὁμοιοπρόφορος	similar in pronunciation
ὁμοιοστάδιος	like a stadium
ὁμοιοσύστατος	similarly constituted
ὁμοιοταχής	moving with equal velocity
ὁμοιοτυπής	of similar form
ὁμοιοφωνέω	sound like
ὁμοιούσιος	of similar substance
ὁμοιωματικός	denoting resemblance
ὁμοιωτής	one who likens
ὁμοιόβιος	leading a like life
ὁμοιόγραφος	written alike
ὁμοιόθερμος	equally warm
ὁμοιόλογος	having a common definition
ὁμοιόμετρος	of like metre
ὁμοιόπτωτος	with a similar inflexion, in a like case
ὁμοιόπυκνος	of similar density
ὁμοιόριστος	having a common definition
ὁμοιόσημος	of like signification
ὁμοιόφθογγος	like-sounding
ὁμοιόω	make like
ὁμοκάτοικος	dwelling together
ὁμοκίνητος	moved at the same time
ὁμοκαρπέω	bear fruit at the same time
ὁμοκλή	threat, reproof, rebuke
ὁμοκληρία	joint possession
ὁμοκοιτία	a sleeping together
ὁμοκωμήτης	member of the same village-community
ὁμολογέω	agree with, say the same thing as
ὁμολογητέον	one must allow
ὁμολογητικός	of or for confessing:
ὁμολογουμένως	conformably with
ὁμολόγημα	that which is agreed upon, taken for granted, postulated
ὁμομαθής	learning with another
ὁμονοητέον	one must be in agreement
ὁμοουσιότης	consubstantiality
ὁμοπαίκτωρ	playfellow
ὁμοπλωτήρ	one who sails in company
ὁμοπολιτεία	community of citizenship, Abh. Berl.Akad.
ὁμορροέω	rise together with
ὁμορροθέω	flow together
ὁμοσπονδέω	join one in a treaty
ὁμοστεγέω	to be housedunder the sameroof
ὁμοσυγγενέτας	kinsman
ὁμοσχήμων	of the same shape
ὁμοσχημονέω	to be of the same form
ὁμοσύγγονος	kindred
ὁμοτεγής	under the same roof
ὁμοτελής	paying the same taxes
ὁμοτονέω	have the same tension
ὁμοτριβέω	fully polished
ὁμοτύραννος	fellow-tyrant
ὁμουργός	mate
ὁμοφυία	sameness of growth, age, or nature
ὁμοφωνέω	speak the same language with
ὁμοφωνία	unison
ὁμοχρονέω	keep time with
ὁμοῦ	at the same place, together
ὁμωνυμία	a having the same name, verbal identity
ὁμωροφέω	to be under the same roof
ὁμόβιος	living together.
ὁμόγαμβροι	sons-in-law of the same person
ὁμόγαμος	married to the same wife
ὁμόγνιος	of the same race, brother or sister
ὁμόγραφος	identically worded
ὁμόδαις	companion at table
ὁμόδοξος	of the same opinion
ὁμόεργος	fellow-workman
ὁμόζυγος	yoked together
ὁμόζυξ	female, An.Par.
ὁμόηχος	sounding together
ὁμόκαποι	eating at the same manger, messmates
ὁμόκηνσος	census
ὁμόκτυπος	making a like noise
ὁμόλικος	dwelling together
ὁμόλογος	agreeing, of one mind
ὁμόναος	having a common temple
ὁμόπολος	having the same poles
ὁμόπτερος	of or with the same plumage
ὁμόρησις	neighbourhood, juxtaposition
ὁμός	one and the same, common, joint
ὁμόσε	to one and the same place
ὁμόσημος	having the same meaning
ὁμόσπορος	sown together :
ὁμόσφυρος	walking in company
ὁμόσχολος	schoolfellow
ὁμότιμος	equally valued or honoured, held in equal honour
ὁμότυπος	identical in tenor
ὁμόυλος	of the same material
ὁμόφυλος	of the same race or stock, akin
ὁμόφωκτος	roasted or parched together
ὁμόφωνος	speaking the same language with
ὁμόχροια	sameness of colour
ὁμόχροος	of one colour
ὁμόψηφος	voting with
ὁμόω	unite
ὁμώνυμος	having the same name
ὁμῆλιξ	of the same age
ὁμῶς1	equally, likewise, alike
ὁπηνίκα	at what point of time, at what hour, on what day
ὁπλή	hoof
ὁπλίζω	make or get ready
ὁπλικός	pertaining to arms
ὁπλισία	armoury
ὁπλιστέον	one must arm
ὁπλιστὴς	warrior
ὁπλιτεύω	serve as a man-at-arms
ὁπλιτοδρόμος	running a race in armour
ὁπλοδιδακτής	one who teaches the use of arms
ὁπλοδότης	armidator
ὁπλοκαθαρμός	armilustrium.
ὁπλομάχος	fighting in heavy arms
ὁπλομανέω	to be mad on war
ὁπλομαχία	fighting with heavy arms, the art of using them
ὁπλομαχητικός	of or for the use of arms
ὁπλομελέτη	armatura
ὁπλοπάροχος	insigniarius, armiger
ὁπλοπαικτής	juggler with weapons
ὁπλοποιία	making of arms
ὁπλοποιική	the art of forging arms
ὁπλορχηστής	armed dancer
ὁπλοφάγος	nibbling at arms or shields
ὁπλοχελώνη	hard-shelled tortoise
ὁπλωνέω	purchase arms
ὁπλόκτυπος	hoof-resounding
ὁποσάγωνον	polygon of any number of sides
ὁποσαχοῦ	in as many places as . . 
ὁποσαχῇ	in as many ways as . . 
ὁποσαχῶς	in as many ways as . . 
ὁποστημόριος	what fraction
ὁποτέρωθε	from which of the two sides or directions
ὁπόθεν	whence, from what place
ὁπόσος	as many, as many as . . 
ὁπότε	when
ὁπότερος	which of two
ὁράω	see, look
ὁρία	boundary
ὁρία1	boundary
ὁρίζω	divide or separate from, as a border
ὁρατέον	one must see
ὁρατίζω	keep in view, aim at
ὁρατικός	able to see
ὁραῖος	of a boundary
ὁριάριος	horrearius
ὁριαῖος	marking the boundary
ὁρισμός	marking out by boundaries, limitation
ὁριστέον	one must determine, define
ὁριστής	one who marks the boundaries
ὁρκίζω	make
ὁρκίλλομαι	swear vain oaths
ὁρκιοτόμος	swearing solemnly at a sacrifice
ὁρκωμοσία1	swearing, oath
ὁρκωμοτικός	used in oaths
ὁρκωμόσια	asseverations on oath
ὁρκωμόσια2	asseverations on oath
ὁρκωμότης	juror
ὁρκωτός	bound by oath
ὁρμάω	set in motion, urge on, cheer on
