TargetWord	Language	LexClient	LemmaWord	lsj (Liddell, Scott, Jones)
ἀποπυρίας ἄρτος	greek	yes	ἀποπυριάω	foment
ἀποπυτίζω	greek	no	ἀποπυτίζω	no
ἀποπωματίζω	greek	no	ἀποπωματίζω	no
ἀποπόμπιμος	greek	no	ἀποπόμπιμος	no
ἀπορέω	greek	yes	ἀφοράω	look away from
ἀπορέω	greek	no	ἀπορέω	no
ἀπορέω	greek	yes	ἀπορρέω	Cat. Cod.Astr.
ἀπορέω1	greek	yes	ἀφοράω	look away from
ἀπορέω1	greek	no	ἀπορέω	no
ἀπορέω1	greek	yes	ἀπορρέω	Cat. Cod.Astr.
ἀπορίπτω	greek	yes	ἀπορρίπτω	throw away, put away
ἀπορησία	greek	no	ἀπορησία	no
ἀπορητικῶς	greek	yes	ἀπορητικός	inclined to doubt
ἀπορρήσσω	greek	yes	ἀπορρήγνυμι	break off
ἀπορρήσσω	greek	no	ἀπορρήσσω	no
ἀπορραντίζω	greek	no	ἀπορραντίζω	no
ἀπορρηγνύω	greek	yes	ἀπορρήγνυμι	break off
ἀπορρηθήσομαι	greek	yes	ἀπορρέω	Cat. Cod.Astr.
ἀπορριπτέω	greek	yes	ἀπορριπτέον	one must reject, cast aside
ἀπορριπτέω	greek	yes	ἀπορρίπτω	throw away, put away
ἀπορρωγάς	greek	no	ἀπορρωγάς	no
ἀποσαρκόομαι	greek	no	ἀποσαρκόομαι	no
ἀποσαρόω	greek	no	ἀπό-σαρόω	no
ἀποσαφηνίζω	greek	no	ἀποσαφηνίζω	no
ἀποσεμνόω	greek	no	ἀπό-σεμνόω	no
ἀποσιεύμενος	greek	yes	ἀφοσιόω	purify from guilt or pollution
ἀποσιτίζομαι	greek	no	ἀπό-σιτίζω	no
ἀποσιόομαι	greek	yes	ἀφοσιόω	purify from guilt or pollution
ἀποσκέλλω	greek	no	ἀπό-σκέλλω	no
ἀποσκίδναμαι	greek	no	ἀποσκίδναμαι	no
ἀποσκαρίζω	greek	no	ἀπό-σκαρίζω	no
ἀποσκεπάζω	greek	no	ἀπό-σκεπάζω	no
ἀποσκευάζω	greek	no	ἀποσκευάζω	no
ἀποσκλήσῃ	greek	yes	ἀπόσκλησις	drying up, withering
ἀποσκλήσῃ	greek	yes	ἀποσκλῆναι	to be dried up, wither
ἀποσκληρόω	greek	no	ἀπό-σκληρόω	no
ἀποσκοπεύω	greek	no	ἀποσκοπεύω	no
ἀποσκοπιάζω	greek	no	ἀποσκοπιάζω	no
ἀποσκορπίζω	greek	no	ἀποσκορπίζω	no
ἀποσκοτέω	greek	no	ἀπό-σκοτάω	no
ἀποσκοτέω	greek	no	ἀπό-σκοτέω	no
ἀποσμύχω	greek	yes	ἀποσμύχομαι	to be consumed as by a slow fire, waste, pine away
ἀποσοφόω	greek	no	ἀπό-σοφόω	no
ἀποσπάδιον	greek	yes	ἀποσπάδιος	torn off or away from
ἀποσπάραγμα	greek	no	ἀποσπάραγμα	no
ἀποσπαργανόομαι	greek	yes	ἀποσπαργανόω	take off the swaddling-clothes
ἀποσπερματίζω	greek	no	ἀποσπερματίζω	no
ἀποσσεύω	greek	no	ἀπέσσουα	no
ἀποστάλαγμα	greek	no	ἀποστάλαγμα	no
ἀποστάτις	greek	no	ἀποστάτις	no
ἀποσταλάζω	greek	no	ἀποσταλάζω	no
ἀποσταλάω	greek	no	ἀποσταλάω	no
ἀποστατικῶς	greek	yes	ἀποστατικός	of or for rebels, rebellious
ἀποσταφιδόω	greek	no	ἀπό-σταφιδόω	no
ἀποστεγανόω	greek	no	ἀπό-στεγανόω	no
ἀποστεινόω	greek	yes	ἀποστενόω	straiten
ἀποστερίσκω	greek	no	ἀποστερίσκω	no
ἀποστημάτιον	greek	no	ἀποστημάτιον	no
ἀποστραγγίζομαι	greek	yes	ἀποστραγγίζω	check
ἀποστρακόω	greek	no	ἀπό-ὀστρακόω	no
ἀποσφάττω	greek	yes	ἀποσφάζω	cut the throat of
ἀποσφαιρίζω	greek	no	ἀπό-σφαιρίζω	no
ἀποσφαλμέω	greek	yes	ἀποσφαλμάω	fall headlong
ἀποσφενδονίζω	greek	no	ἀπό-σφενδονίζω	no
ἀποσχάω	greek	no	ἀποσχάω	no
ἀποτάμνω	greek	yes	ἀποτέμνω	cut off, sever
ἀποτέλειοι	greek	yes	ἀποτέλειος	magistrate
ἀποτίνυμαι	greek	no	ἀπό-τίνυμαι	no
ἀποταγηνίζω	greek	no	ἀπό-ταγηνίζω	no
ἀποτακτῖται	greek	no	ἀποτακτῖται	no
ἀποταλαντεύω	greek	no	ἀπό-ταλαντεύω	no
ἀποτανύω	greek	no	ἀπό-τανύω	no
ἀποταυρόω	greek	no	ἀπό-ταυράω	no
ἀποτειχισμός	greek	yes	ἀποτείχισις	walling off of a town, blockading
ἀποτειχισμός	greek	no	ἀποτειχισμός	no
ἀποτεκνόω	greek	no	ἀπό-τεκνόω	no
ἀποτελεστικῶς	greek	yes	ἀποτελεστικός	causative, productive
ἀποτελευτή	greek	no	ἀποτελευτή	no
ἀποτεταγμένως	greek	yes	ἀποτάσσω	set apart, assign specially
ἀποτετευγμένως	greek	yes	ἀποτυγχάνω	fail in hitting or gaining
ἀποτετολμημένως	greek	yes	ἀποτολμάω	make a bold venture upon
ἀποτευκτικῶς	greek	yes	ἀποτευκτικός	causing failure or miscarriage
ἀποτηλοῦ	greek	no	ἀποτηλοῦ	no
ἀποτορεύω	greek	no	ἀποτορεύω	no
ἀποτροπάομαι	greek	no	ἀποτροπάομαι	no
ἀποτροπία	greek	no	ἀποτροπία	no
ἀποτρυχόω	greek	no	ἀπό-τρυχόομαι	no
ἀποτρυχόω	greek	no	ἀπό-τρυχόω	no
ἀποτρωπάω	greek	no	ἀποτρωπάω	no
ἀποτρόπιος	greek	no	ἀποτρόπιος	no
ἀποτρύχω	greek	no	ἀποτρύχω	no
ἀποτυλόω	greek	no	ἀποτυλόω	no
ἀποφαντικῶς	greek	yes	ἀποφαντικός	categorical
ἀποφανόω	greek	no	ἀπό-φανάω	no
ἀποφατικῶς	greek	yes	ἀποφατικός	negative
ἀποφράση	greek	no	ἀποφράση	no
ἀποφρέω	greek	no	ἀποφρέω	no
ἀποφρυόω	greek	no	ἀπό-ὀφρυάω	no
ἀποφρυόω	greek	no	ἀπό-ὀφρυάζω	no
ἀποφυγγάνω	greek	yes	ἀποφεύγω	flee from, escape
ἀποφυγγάνω	greek	no	ἀποφυγγάνω	no
ἀποφόρησις	greek	no	ἀποφόρησις	no
ἀποφώλιος2	greek	yes	ἀποφώλιος	empty, vain, idle
ἀποχαρακόω	greek	no	ἀποχαρακόω	no
ἀποχειμάζει	greek	yes	ἀποχειμάζω	blow over
ἀποχερσόω	greek	no	ἀπό-χερσόω	no
ἀποχεύομαι	greek	yes	ἀποχέω	pour out or off, spill, shed
ἀποχηρόω	greek	yes	ἀποχηρόομαι	to be bereft of
ἀποχρέομαι	greek	yes	ἀποχράω	suffice, be sufficient, be enough
ἀποχρῆν	greek	yes	ἀποχράω	suffice, be sufficient, be enough
ἀποχυλόω	greek	no	ἀποχυλόω	no
ἀποχωλόω	greek	no	ἀπό-χωλάω	no
ἀποχύνω	greek	yes	ἀποχέω	pour out or off, spill, shed
ἀποχύνω	greek	no	ἀποχύνω	no
ἀποϊστεύω	greek	yes	ἀποιστεύω	kill with arrows
ἀππέμψαι	greek	yes	ἀποπέμπω	send off or away, dispatch, dismiss
ἀπράκτως	greek	yes	ἄπρακτος	unavailing, unprofitable
ἀπράϋντος	greek	yes	ἀπρήυντος	implacable
ἀπρήϋντος	greek	yes	ἀπρήυντος	implacable
ἀπρίατος	greek	no	ἀπρίατος	no
ἀπραγματεύτως	greek	yes	ἀπραγμάτευτος	impracticable
ἀπραγμόνως	greek	yes	ἀπράγμων	free from business
ἀπρεπέως	greek	yes	ἀπρεπής	unseemly, unbecoming
ἀπρεπίη	greek	no	ἀπρεπίη	no
ἀπρεπῶς	greek	yes	ἀπρεπής	unseemly, unbecoming
ἀπροαιρέτως	greek	yes	ἀπροαίρετος	without set purpose, not deliberate
ἀπροθύμως	greek	yes	ἀπρόθυμος	unready, backward
ἀπροκαλύπτως	greek	yes	ἀπροκάλυπτος	undisguised.
ἀπροοιμιάστως	greek	yes	ἀπροοιμίαστος	without preface
ἀπροοράτως	greek	yes	ἀπροόρατος	not previously seen
ἀπροπτώτως	greek	yes	ἀπρόπτωτος	not precipitate
ἀπροσίτως	greek	yes	ἀπρόσιτος	unapproachable, inaccessible
ἀπροσδέητος	greek	no	ἀπροσδέητος	no
ἀπροσδιορίστως	greek	yes	ἀπροσδιόριστος	undefined
ἀπροσδοκήτως	greek	yes	ἀπροσδόκητος	unexpected, unlooked for
ἀπροσκέπτως	greek	yes	ἀπρόσκεπτος	unforeseen, not thought of
ἀπροσλόγως	greek	yes	ἀπρόσλογος	not to the point
ἀπροσμιγής	greek	no	ἀπροσμιγής	no
ἀπροσοίστως	greek	yes	ἀπρόσοιστος	hard to associate with or deal with
ἀπροσπαθῶς	greek	yes	ἀπροσπαθής	without affection or passion
ἀπροσποιήτως	greek	yes	ἀπροσποίητος	unfeigned
ἀπροστάτητος	greek	no	ἀπροστάτητος	no
ἀπροσψαύστως	greek	yes	ἀπρόσψαυστος	not to be touched
ἀπροσωπολήπτως	greek	yes	ἀπροσωπόληπτος	not respecting persons
ἀπροσώπως	greek	yes	ἀπρόσωπος	without a face
ἀπροφασίστως	greek	yes	ἀπροφάσιστος	offering no excuse, unhesitating, ready
ἀπροφυλάκτως	greek	yes	ἀπροφύλακτος	not guarded against, unforeseen
ἀπροϊδῶς	greek	yes	ἀπροιδής	unforeseen
ἀπροόπτως	greek	yes	ἀπρόοπτος	unforeseen
ἀπρόσπταιστος	greek	no	ἀπρόσπταιστος	no
ἀπτέρως	greek	yes	ἄπτερος	without wings, unwinged
ἀπταίστως	greek	yes	ἄπταιστος	not stumbling
ἀπτοίητος	greek	no	ἀπτοίητος	no
ἀπτόλεμος	greek	yes	ἀπόλεμος	unwarlike
ἀπτόλεμος	greek	no	ἀπτόλεμος	no
ἀπτώτως	greek	yes	ἄπτωτος	never thrown
ἀπυνδάκωτος	greek	no	ἀπυνδάκωτος	no
ἀπφάριον	greek	no	ἀπό-φαράω	no
ἀπωσέμεν	greek	yes	ἀπωθέω	thrust away, push back
ἀπωσμός	greek	no	ἀπωσμός	no
ἀπωστέος	greek	yes	ἀπωστέον	one must reject
ἀπωστέος	greek	no	ἀπωστέος	no
ἀπόγαιον	greek	no	ἀπόγαιος	no
ἀπόγειον	greek	no	ἀπόγαιος	no
ἀπόγειον	greek	yes	ἀπόγειος	from land, coming off land
ἀπόδαμος	greek	yes	ἀπόδημος	away from one's country, abroad
ἀπόδεξις1	greek	yes	ἀπόδεξις	acceptance
ἀπόδεξις1	greek	yes	ἀπόδειξις	showing forth, making
ἀπόδεξις2	greek	yes	ἀπόδεξις	acceptance
ἀπόδεξις2	greek	yes	ἀπόδειξις	showing forth, making
ἀπόδερμα	greek	no	ἀπόδερμα	no
ἀπόδρησις	greek	yes	ἀπόδρασις	running away, escape
ἀπόθυμος	greek	no	ἀπόθυμος	no
ἀπόκαυλος	greek	no	ἀπόκαυλος	no
ἀπόκλαρος	greek	yes	ἀπόκληρος	without lot or share of
ἀπόκλᾳξον	greek	yes	ἀποκλείω	shut off from or out of
ἀπόκλῃσις	greek	yes	ἀπόκλεισις	a shutting up
ἀπόλιστος	greek	no	ἀπόλιστος	no
ἀπόλλω	greek	yes	ἀπολούω	wash off
ἀπόνως	greek	yes	ἄπονος	without toil or trouble
ἀπόπληξις	greek	no	ἀπόπληξις	no
ἀπόπνοια	greek	no	ἀπόπνοια	no
ἀπόπροσθεν	greek	no	ἀπόπροσθεν	no
ἀπόπτολις	greek	yes	ἀπόπολις	far from the city, banished
ἀπόρησις	greek	no	ἀπόρησις	no
ἀπόρρηγμα	greek	no	ἀπόρρηγμα	no
ἀπόσπονδος	greek	no	ἀπόσπονδος	no
ἀπόστα	greek	yes	ἀφεστήξω	shall be absent, away from
ἀπόστιχε	greek	yes	ἀποστείχω	go away, go home
ἀπόστιχε	greek	yes	ἀποστίζω	mark with points or lines
ἀπόσφαγμα	greek	no	ἀπόσφαγμα	no
ἀπόφημος	greek	no	ἀπόφημος	no
ἀπόφθεγκτος	greek	no	ἀπόφθεγκτος	no
ἀπόφυξις	greek	yes	ἀπόφευξις	escaping, means of getting off
ἀπόφυξις	greek	no	ἀπόφυξις	no
ἀπόχρη	greek	yes	ἀποχράω	suffice, be sufficient, be enough
ἀπύρεκτος	greek	no	ἀπύρεκτος	no
ἀπύρως	greek	yes	ἄπυρος	without fire
ἀπύω	greek	yes	ἄπυος	not suppurating
ἀπύω	greek	yes	ἠπύω	call to
ἀπώσω	greek	yes	ἀπωθέω	thrust away, push back
ἀπᾴσσω	greek	yes	ἀπαίσσω	spring from
ἀπᾴττω	greek	yes	ἀπαίσσω	spring from
ἀπῄειν	greek	yes	ἄπειμι2	go away, depart
ἀπῄκαζον	greek	yes	ἀπεικάζω	form from a model, represent, express, copy
ἀπῆκα	greek	yes	ἀφίημι	send forth, discharge
ἀπῆλιξ	greek	yes	ἀφῆλιξ	beyond youth, elderly
ἀπῆν	greek	yes	ἄπειμι1	sum
ἀπῆνθον	greek	yes	ἀπέρχομαι	go away, depart from
ἀράκιον	greek	no	ἀράκιον	no
ἀρέομαι	greek	yes	ἀείρω	lift, raise up; lift, raise up
ἀρέομαι	greek	yes	ἀράομαι	pray to
ἀρέομαι	greek	no	ἀρέομαι	no
ἀρέομαι	greek	yes	αἴρω	lift, raise up; lift, raise up
ἀρήμεναι	greek	yes	ἀρημένος	distressed, worn out
ἀρήμεναι	greek	yes	ἀράομαι	pray to
ἀρήμεναι	greek	yes	ἀράω2	plough
ἀρήτειρα	greek	no	ἀρήτειρα	no
ἀρήϊος	greek	yes	Ἄρης	the god of destruction
ἀρήϊος	greek	no	ἄρειος	no
ἀρία	greek	no	ἀρία	no
ἀρία	greek	yes	ἄριοι	Medes
ἀρίδαλος	greek	no	ἀρίδαλος	no
ἀρίδαλος	greek	yes	ἀρίδηλος	clear. distinct,far seen
ἀρίσαμος	greek	yes	ἀρίσημος	notable
ἀρίσταρχος	greek	no	ἀρίσταρχος	no
ἀρίστως	greek	yes	ἄριστος	best
ἀραιρηκώς	greek	yes	αἱρέω	take with the hand, grasp, seize
ἀραιῶς	greek	yes	ἀραιός	thin, slender
ἀραιῶς	greek	yes	ἀραιόω	make porous, rarefy
ἀραχνήεις	greek	no	ἀραχνήεις	no
ἀραχνοϋφής	greek	yes	ἀραχνουφής	spun as by spiders
ἀραχνώδης	greek	no	ἀραχνώδης	no
ἀργάεντι	greek	yes	ἀργήεις	white, shining
ἀργίς	greek	no	ἀργίς	no
ἀργαλέως	greek	yes	ἀργαλέος	painful, troublous
ἀργικός	greek	no	ἀργικός	no
ἀργιλώδης	greek	yes	ἀργιλλώδης	clayey
ἀργιλώδης	greek	no	ἀργιλώδης	no
ἀργιπόδης	greek	no	ἀργιπόδης	no
ἀργμένος	greek	yes	ἄρχω	to be first
ἀργυρίδιον	greek	no	ἀργυρίδιον	no
ἀργυρίτης ἀγών	greek	yes	ἀργυρίτης	of or belonging to silver
ἀργυρίτης ἀγών	greek	yes	ἀγών	gathering, assembly
ἀργυρολογία	greek	no	ἀργυρολογία	no
ἀργυρορρύτας	greek	no	ἀργυρορρύτης	no
ἀργυροῦς	greek	yes	ἀργύρεος	of silver
ἀργυροῦς	greek	yes	ἀργυρόω	to cover with silver
ἀργυρωμάτιον	greek	no	ἀργυρωμάτιον	no
ἀργυρόπαστος	greek	no	ἀργυρόπαστος	no
ἀργυρόπεζος	greek	no	ἀργυρόπεζος	no
ἀργυρῖτις	greek	no	ἀργυρῖτις	no
ἀργῇς	greek	yes	ἀργός1	shining, glistening
ἀργῇς	greek	yes	ἀργός2	not working the ground
ἀργῇς	greek	yes	ἀργέω	to be unemployed, do nothing
ἀρδηθμός	greek	no	ἀρδηθμός	no
ἀρειότερος	greek	no	ἄρειος	no
ἀρειότερος	greek	yes	ἀρείων	better, stouter, braver
ἀρειότερος	greek	no	ἀρειότερος	no
ἀρεστῶς	greek	yes	ἀρεστός	acceptable, pleasing
ἀρεῖται	greek	yes	ἀείρω	lift, raise up; lift, raise up
ἀρεῖται	greek	yes	ἀράομαι	pray to
ἀρεῖται	greek	no	ἀρέομαι	no
ἀρεῖται	greek	yes	αἴρω	lift, raise up; lift, raise up
ἀρηΐθοος	greek	yes	ἀρηίθοος	swift in war
ἀρηΐφατος	greek	yes	ἀρείφατος	slain by Ares
ἀρηΐφιλος	greek	yes	Ἀρηίφιλος	dear to Ares
ἀρηΐφιλος	greek	yes	ἀρηίφιλος	dear to Ares
ἀρηρομένος	greek	yes	ἀρόω	plough, till
ἀρητός	greek	yes	ἀρατός	prayed against, accursed
ἀρητός	greek	no	ἀρητός	no
ἀρηϊκτάμενος	greek	yes	ἀρηικτάμενος	slain by Ares
ἀρθρίδιον	greek	no	ἀρθρίδιον	no
ἀρθρικῶς	greek	yes	ἀρθρικός	of or for the joints
ἀρθρωδῶς	greek	yes	ἀρθρώδης	well-jointed, well-knit
ἀρθῆναι	greek	yes	ἀραρίσκω	join, fit together
ἀρθῆναι	greek	yes	αἴρω	lift, raise up; lift, raise up
ἀριγνώς	greek	yes	ἀρίγνωτος	easy to be known
ἀριδάκρυος	greek	no	ἀριδάκρυος	no
ἀριζήλως	greek	yes	ἀρίζηλος	y
ἀριθμητικῶς	greek	yes	ἀριθμητικός	of or for reckoning, skilled therein
ἀριπρεπέως	greek	yes	ἀριπρεπής	very distin guished
ἀρισήμως	greek	yes	ἀρίσημος	notable
ἀριστήϊον	greek	yes	ἀριστεῖα	the meed of valour
ἀριστείη	greek	yes	ἀριστεία	excellence, prowess
ἀριστερά	greek	yes	ἀριστερός	left, on the left
ἀριστερεών	greek	no	ἀριστερεών	no
ἀριστερόφιν	greek	yes	ἀριστερός	left, on the left
ἀριστεύεσκε	greek	yes	ἀριστεύω	to be best or bravest
ἀριστεῖον	greek	yes	ἀριστεῖα	the meed of valour
