τὰ	προσλαμϐανόμενα	mineure d'un raisonnement, ce qui rattache la majeure à la conclusion.	προσλαμϐάνω	tr. 
οἱ	προσῳκειωμένοι	les proches parents.	προσοικειόω	
τὸ	προστεταγμένον	l'ordre donné	προστάσσω	
τὰ	προσταχθέντα	les ordres donnés	προστάσσω	
τὸ	προστρόπαιον	crime, attentat	προστρόπαιος	des : ος, ον 
ὁ	προστυχών	le premier venu	προστυγχάνω	
τὸ	προστυχόν	la première chose venue	προστυγχάνω	
adv.	πρόσφατον	nouvellement, récemment	πρόσφατος	des : ος, ον adv. 
τὰ	προσφερόμενα	ce que l'on prend (nourriture, aliment, remède)	προσφέρω	tr. intr. 
τὸ	πρόσφορον	ce qu'on porte à (sa bouche), nourriture, aliments	πρόσφορος	des : ος, ον 
τὰ	πρόσφορα	les choses nécessaires	πρόσφορος	des : ος, ον 
οἱ	προτεταγμένοι	les combattants du premier rang ; placer devant	προτάσσω	tr. intr. 
τὰ	προτέλεια	cérémonie préliminaire (à un sacrifice, à un mariage, au départ d'une flotte, etc.) ; début, prélude	προτέλειος	des : ος, ον, 
οἱ	πρότεροι	les hommes d'autrefois, les anciens, les ancêtres	πρότερος	des : α, ον adj. 
τὸ	προτυχόν	la première chose venue	προτυγχάνω	
τὰ	προϋπάρξαντα	les faits antérieurs	προϋπάρχω	tr. intr. 
τὰ	προϋπηργμένα	les services rendus antérieurement à qqn	προϋπάρχω	tr. intr. 
ὁ	προφαίνων	celui qui porte une lumière devant qqn	προφαίνω	tr. intr. 
τὸ	πρόφαντον	déclaration d'un oracle	πρόφαντος	des : ος, ον 
ὁ	πρόφορος	liquide dont l'écoulement précède la venue du fœtus	πρόφορος	des : ος, ον 
τὰ	πρόχειλα	le bord des lèvres	πρόχειλος	des : ος, ον subst. 
τὰ	πρυτανεῖα	sommes qu'on déposait d'avance pour frais de procédure	πρυτανεῖον	gens : ου (τὸ) 
adv.	πρώϊζα	avant-hier ; tout récemment	πρώϊζος	des : η, ον, ή, όν, adv. 
adv.	πρώϊον	le matin, de bonne heure	πρώϊος	des : α, ον subst. adv. 
ἡ	πρωΐα	l'heure matinale, le matin	πρώϊος	des : α, ον subst. adv. 
adv.	πρωΐας	le matin	πρώϊος	des : α, ον subst. adv. 
τὰ	πταισθέντα	les faux pas, les erreurs	πταίω	tr. intr. 
τὰ	πτερά	aile	πτερόν	gens : οῦ (τὸ) 
τὰ	πτηνά	les volatiles, les oiseaux	πτηνός	des : ή, όν 
τὸ	πτυκτόν	linge plié, compresse	πτυκτός	des : ή, όν 
ὁ	πτώξ	le lièvre	πτώξ	gens : πτωκός (ὁ, ἡ) subst. 
ὁ	πύγαργος	sorte de gazelle	πύγαργος	des : ος, ον 
ἡ	Πυθιάς	la Pythie ; les jeux Pythiques ; période Pythique ; voie Pythique, route de Delphes à Tempé ; cérémonie sacrée ou sacrifice à Delphes	1 Πυθιάς	gens : άδος subst. adj. f. 
οἱ	Πύθιοι	les divinités honorées à Pythô	Πύθιος	des : α, ον 
αἱ	Πύθιαι	les divinités honorées à Pythô	Πύθιος	des : α, ον 
οἱ	Πύθιοι	les Pythiens	Πύθιος	des : α, ον 
τὸ	πυκνόν	sorte d'intervalle	πυκνός	des : ή, όν adv. 
ἡ	πυκτική	l'art du pugilat	πυκτικός	des : ή, όν 
ἡ	Πυλαία	assemblée de Pyles ou conseil des Amphictions	1 Πύλαιος	des : α, ον 
ὁ	πυλωρός	pylore, orifice inférieur pour le passage des aliments de l'estomac dans les intestins	πυλωρός	gens : οῦ (ὁ, ἡ) 
ἡ	πυραλλίς	rouge-gorge	πυραλλίς	gens : ίδος subst. adj. f. 
ἡ	πυρευτική	pêche au falot	πυρευτικός	des : ή, όν 
τὰ	πυρίκαυστα	plaies ou pustules causées par une brûlure	πυρίκαυστος	des : ος, ον subst. 
ὁ	πυρίτης	forgeron ; sorte de pierre d'où l'on extrait du cuivre ; sorte de pierre précieuse	πυρίτης	gens : ου subst. adj. m. 
τὸ	πυρρόν	rouge ardent	πυρρός	des : ά, όν 
ὁ	πυρφόρος	prêtre qui suivait les armées lacédémoniennes pour les sacrifices ; prêtre syrien	πυρφόρος	des : ος, ον subst. 
οἱ	πυρφόροι	brandons	πυρφόρος	des : ος, ον subst. 
τὰ	πυρφόρα	brandons	πυρφόρος	des : ος, ον subst. 
ὁ	πυρφόρος	machine lançant des projectiles enflammés	πυρφόρος	des : ος, ον subst. 
τὸ	πυρῶδες	substance de feu	πυρώδης	des : ης, ες 
τὰ	ῥᾴδια	sorte de chaussures souples et aisées	ῥᾴδιος	des : α, ον subst. 
τὸ	ῥαιϐόν	déformation de jambes cagneuses	ῥαιϐός	des : ή, όν : 
τὰ	ῥαιστήρια	les marteaux	ῥαιστήριος	des : α, ον 
τὸ	ῥαπτόν	sorte de tapis ou coussin piqué	ῥαπτός	des : ή, όν 
οἱ	ῥέοντες	les philosophes de l'école d'Héraclite qui admettent que les choses sont en mouvement perpétuel	1 ῥέω	tr. intr. 
τὰ	ῥέοντα	> ῥέον	1 ῥέω	tr. intr. 
ἡ	ῥητορική	l'art oratoire, la rhétorique	ῥητορικός	des : ή, όν 
τὸ	ῥητορικόν	habile à parler, apte à être orateur	ῥητορικός	des : ή, όν 
τὰ	ῥητορικά		ῥητορικός	des : ή, όν 
τὸ	ῥητόν	convention, condition	ῥητός	des : ή, όν adv. 
τὸ	ῥητόν	passage d'un auteur ; texte de l'Écriture	ῥητός	des : ή, όν adv. 
τὰ	ῥητά	les quantités rationnelles	ῥητός	des : ή, όν adv. 
ὁ	ῥήτωρ	l'orateur par excellence, Démosthène	ῥήτωρ	gens : ορος (ὁ, ἡ)
ἡ	ῥιζοτόμος	sorte d'iris	ῥιζοτόμος	des : ος, ον 
τὸ	ῥοῶδες	courant impétueux, d'où coulent des eaux (hauteur etc.)	ῥοώδης	des : ης, ες 
ἡ	ῥυάς	larmoiement	ῥυάς	gens : άδος subst. 
οἱ	ῥυάδες	poissons qui émigrent par troupes	ῥυάς	gens : άδος subst. 
τὰ	ῥύσια	délivrance	ῥύσιος	des : ος, ον subst. 
τὰ	ῥύσια	ce qu'on donne ou ce qu'on prend en compensation	ῥύσιος	des : ος, ον subst. 
τὰ	ῥύσια	butin	ῥύσιος	des : ος, ον subst. 
τὰ	σάϐϐατα	la semaine	σάϐϐατον	gens : ου (τὸ) 
οἱ	Σαλαμίνιοι	les habitants de Salamine	Σαλαμίνιος	des : α, ον 
ἡ	Σαλαμινία	la galère Salaminienne, la contrée de Salamine	Σαλαμίνιος	des : α, ον 
τὸ	σῶν	la vie	σάος	des : σάος-σῶς σάα-σᾶ, σάον-σῶν 
τὰ	σαρκοφάγα	les animaux carnivores	σαρκοφάγος	des : ος, ον subst. 
τὸ	σαρκῶδες	la partie charnue du corps	σαρκώδης	des : ης, ες 
τὸ	σατυρικόν	le drame satyrique	σατυρικός	des : ή, όν 
τὸ	σαφές	ce qui apparaît clairement, l'évidence ou la clarté, la précision	σαφής	des : ής, ές 
τὰ	σαφέστατα	les traditions les plus certaines	σαφής	des : ής, ές 
τὸ	σεϐάσμιον	le culte des dieux	σεϐάσμιος	des : ος, ον 
ὁ	Σεϐαστός	l'Empereur	σεϐαστός	des : ή, όν 
ἡ	Σεϐαστή		σεϐαστός	des : ή, όν 
ὁ	Σείριος	l'étoile de Sirius ou la constellation de la Canicule	σείριος	des : α, ον subst. 
ὁ	Σείριος	le Soleil	σείριος	des : α, ον subst. 
τὰ	σείρια	les astres	σείριος	des : α, ον subst. 
τὸ	σεληνιακόν	sorte de remède	σεληνιακός	des : ή, όν 
τὸ	σεμνόν	gravité solennelle	σεμνός	des : ή, όν 
τὸ	σημαινόμενον	la signification, le sens	σημαίνω	tr. intr. 
τὸ	σημειῶδες	recherche du style	σημειώδης	des : ης, ες 
ἡ	σημειωτική	la diagnostique ou observation des symptômes	σημειωτικός	des : ή, όν 
τὸ	σηπτικόν	agent septique	σηπτικός	des : ή, όν subst. 
ἡ	σηπτή	emplâtre pour faire pourrir les chairs	σηπτός	des : ή, όν subst. 
τὸ	σηραγγῶδες	porosité	σηραγγώδης	des : ης, ες subst. 
adv.	διὰ	σιγῆς	en silence ; secrètement, tranquillement, en silence	σιγή	gens : ῆς (ἡ) adv. 
οἱ	σιδάρεοι	monnaie de fer byzantine	σιδήρεος	des : α, ον, ᾶ, οῦν 
ἡ	σιδηρῖτις	sidérite	σιδηρῖτις	gens : ίτιδος subst. adj. f. 
τὸ	σιμόν	la pente (d'une colline, etc.)	σιμός	des : ή, όν 
τὰ	σιμά	la pente (d'une colline, etc.)	σιμός	des : ή, όν 
τὰ	σιτηρά	les céréales	σιτηρός	des : ά, όν 
ὁ	σιτοποιός	boulanger	σιτοποιός	des : ός, όν subst. 
adv.	σιωπῇ	en silence	σιωπή	gens : ῆς (ἡ) adv. 
τὰ	σκέλη	jambages d'une machine ; bouts pendants d'une bandelette ; parties symétriques d'un discours	σκέλος	gens : εος-ους (τὸ) 
ὁ	σκηνίτης	marchand forain, petit marchand	σκηνίτης	gens : ου adj. m. 
τὰ	Σκίρα	fête d'Athèna, « la fête des Parasols »	σκίρον	gens : ου (τὸ) 
τὸ	σκληρόν	la partie sèche	σκληρός	des : ά, όν 
τὰ	ἑωυτοῦ	à ses propres intérêts	σκοπέω	
ὁ	σκοπός	but	σκοπός	gens : οῦ (ὁ, ἡ) 
τὰ	σκόροδα	marché à l'ail	σκόροδον	gens : ου (τὸ) 
τὸ	σκοτεινόν	les ténèbres	σκοτεινός	des : ή, όν 
τὰ	σκοτεινά	les ténèbres	σκοτεινός	des : ή, όν 
τὸ	σκότιον	les ténèbres, l'obscurité	σκότιος	des : α, ον 
οἱ	σκότιοι	les jeunes garçons qui vivent dans l'appartement des femmes jusqu'à l'âge où ils paraissent en public	σκότιος	des : α, ον 
ὁ	Σκότος	les Ténèbres	σκότος	gens : ου (ὁ) 
οἱ	Σκύθαι	les Scythes	Σκύθης	gens : ου (ὁ) 
τὸ	σκυθρωπόν	air sombre, tristesse ; grave, sévère	σκυθρωπός	des : ός, όν 
ὁ	σκυτοτόμος	ouvrier en cuir ; cordonnier	σκυτοτόμος	gens : ου (ὁ, ἡ) subst. 
adv.	σμερδαλέον	d'une manière effrayante, avec un bruit terrible	σμερδαλέος	des : α, ον adv. 
τὸ	σοφόν	l'habileté, l'esprit de ruse	σοφία	gens : ας (ἡ) 
ἡ	σοφιστική	l'art des sophistes, la sophistique	σοφιστικός	des : ή, όν 
τὸ	σοφόν	la sagesse	σοφός	des : ή, όν 
τὰ	σοφά	la sagesse	σοφός	des : ή, όν 
τὰ	σοφά	l'habileté, la finesse	σοφός	des : ή, όν 
τὸ	σπάνιον	la rareté, l'insuffisance	σπάνιος	des : α, ον adv. 
adv.	σπανίᾳ	rarement	σπάνιος	des : α, ον adv. 
οἱ	Σπαρτοί	les hommes semés ou nés des dents du dragon de Kadmos, les Thébains ; thébain, de Thèbes	σπαρτός	des : ή, όν adj. 
τὸ	σπερματικόν	le pouvoir d'engendrer	σπερματικός	des : ή, όν subst. 
ὁ	σπερμολόγος	freux	σπερμολόγος	des : ος, ον subst. 
ἡ	σπόριμος	la terre préparée	σπόριμος	des : ος, ον 
τὰ	σπόριμα	les semailles	σπόριμος	des : ος, ον 
τὸ	σπουδαῖον	la rapidité	σπουδαῖος	des : α, ον 
adv.	σπουδῇ	avec peine, avec effort, à peine	σπουδή	gens : ῆς (ἡ) adv. 
τὸ	στάσιμον	la fermeté, la constance	στάσιμος	des : ος, ον subst. 
τὰ	στάσιμα	les poids	στάσιμος	des : ος, ον subst. 
τὸ	στάσιμον	la fixité des yeux, le regard fixe	στάσις	gens : εως (ἡ) tr. intr. 
τὸ	στασιῶδες	caractère séditieux	στασιώδης	des : ης, ες 
ἡ	στατική	statice	στατικός	des : ή, όν subst. 
ἡ	στατική	l'art de peser	στατικός	des : ή, όν subst. 
ὁ	στατός	tunique qui tombe droite jusqu'à terre	στατός	des : ή, όν subst. 
οἱ	Στεγανόποδες	les hommes qui se font ombre de leurs pieds	στεγανόπους	gens : -ποδος (ὁ, ἡ) 
τὸ	στεγνόν	lieu abrité	στεγνός	des : ή, όν 
ἡ	στερεά	la partie solide, le cœur (d'une chose)	στερεός	des : ά, όν subst. 
τὰ	στερεά	les solides	στερεός	des : ά, όν subst. 
τὰ	στερεώματα	les corps solides	στερέωμα	gens : ατος (τὸ) 
ὁ	στεφανηφόρος	dignitaire porteur de couronnes	στεφανηφόρος	des : ος, ον subst. 
ἡ	Ποικίλη	le portique orné de peintures ou Pœcile	στοά	gens : ᾶς (ἡ) 
ἡ	στολάς	pièce de l'armure	στολάς	gens : άδος subst. adj. f. 
ἡ	στοχαστική	l'art de conjecturer	στοχαστικός	des : ή, όν 
τὰ	στρατηγούμενα	les actes d'un chef d'armée	στρατηγέω	
ἡ	στρατηγική	la science du général, l'art de commander	στρατηγικός	des : ή, όν 
τὰ	στρατηγικά	la tactique ou les manœuvres du général	στρατηγικός	des : ή, όν 
οἱ	στρατηγικοί	les prétoriens	στρατηγικός	des : ή, όν 
ὁ	στρατηγικός	le général	στρατηγικός	des : ή, όν 
ἡ	στρατηγίς	le vaisseau-amiral	στρατηγίς	gens : ίδος subst. adj. f. 
ἡ	στρατηγίς	la générale	στρατηγίς	gens : ίδος subst. adj. f. 
τὸ	στρατιωτικόν	l'armée, la soldatesque ; la paye du soldat, la solde	στρατιωτικός	des : ή, όν subst. 
τὰ	στρατιωτικά	les exercices du soldat ; les affaires militaires	στρατιωτικός	des : ή, όν subst. 
ἡ	στρατιωτική	sorte de plante aquatique ou achillée ou millefeuille (pl.)	στρατιωτικός	des : ή, όν subst. 
τὸ	στρατιωτικόν	sorte de plante aquatique ou achillée ou millefeuille (pl.)	στρατιωτικός	des : ή, όν subst. 
ἡ	στρατιῶτις	> στρατιώτης	στρατιῶτις	gens : ιδος subst. adj. f. 
ὁ	στρεπτός	collier fait d'anneaux entrelacés	στρεπτός	des : ή, όν subst. 
τὰ	στρεπτά	collier fait d'anneaux entrelacés	στρεπτός	des : ή, όν subst. 
