συσκιάζω	ξυσκιάζω	tr. / intr. être ombragé		24
συσκιρρόομαι	συσκιρόομαι	devenir également ou en même temps dur		38
συσπαράσσω	συσπαράττω	mettre en pièces ou simpl. tourmenter en même temps		51
σύσπαστος	συσπαστός	) qui peut se resserrer, se fermer		34
συσσάσσω	συσσάττω	remplir entièrement		19
συσσιτέω	ξυσσιτέω	manger avec		11
σύστασις	ξύστασις	action de réunir ou de se réunir, d'où		38
συστέλλω	ξυστέλλω	rassembler, d'où / envelopper entièrement		41
συστρατεύω	ξυστρατεύω	faire campagne avec		19
συσφιγκτός	σύσφιγκτος	pass. étreint ou lié fortement / act. subst. τὸ σύσφιγκτον,		59
Σφαγία	Σφαγίαι	{c		2
σφαδᾴζω	σφαδάζω	s'agiter convulsivement, se débattre dans les convulsions / p. anal. bondir, s'agiter impétueusement ou avec violence, en parl. / fig. trépigner de désir		153
σφάζω	σφάττω	égorger une victime (dans Hom. touj. une brebis ou un bœuf, etc.) / égorger ou tuer avec un couteau ou une épée / égorger, en gén., en parl. des loups qui égorgent les brebis,		175
Σφενδαλεῖς	Σφενδαλέες	habitants du dème Σφενδαλή, de la tribu Hippothoontide,		55
σχενδύλη	σχένδυλα	sorte de tenaille de charpentier		32
σχεταῖος	σχετέος	qu'il faut contenir ou réprimer		31
σχοινοϐατία	σχοινοϐατίη	marche ou danse sur la corde		28
σχοινοδρομία	σχοινοδρομίη	course ou danse sur la corde		28
Σωσικλέης	Σωσικλῆς	Sôsiklès, h.		12
Τ, τ	ταῦ	lettre de l'alphabet grec		25
τἀγαθόν	τἀγαθά	crase att. p. τὸ ἀγαθόν, τὰ ἀγαθά.		34
ταλάσειος	ταλασήϊος	qui concerne le travail de la laine ou le métier de fileuse		59
Τάμασος	Ταμασσός	Tamasos ou Tamassos, v. de l'î. de Chypre,		42
τάν	τᾶν	indécl. dans la locut. ὦ τάν ou ὦ τᾶν,		38
τἄρα	τἆρα	crase att. p. τοι ἄρα.		22
ταράσσω	ταράττω	tr. / intr. au pf. épq. τέτρηχα, être troublé, agité, au pr.		60
τἆργα	τἄργα	crase att. p. τὰ ἔργα.		22
ταριχοπώλιον	ταριχοπωλεῖον	marché aux salaisons		20
Ταρρακίνα	Ταρρακίνη	Terracine, v. du Latium, près de la mer Tyrrhénienne,		53
ταρσός	ταρρός	claie pour égoutter les fromages / p. anal.		43
ταρσόω	ταρρόω	tresser une claie, d'où au pass.		32
ταρσώδης	ταρρώδης	en forme de claie, entrelacé comme une claie		44
τάρσωμα	τάρρωμα	rangée de rames, d'où mouvement des rames		41
Ταρτησσός	Ταρτησός	Tartèssos		9
τάσσω	τάττω	mettre à une place fixe ou appropriée, d'où / p. suite, ranger, en parl. d'armées, de troupes, etc. / p. ext. / ordonner, fixer, déterminer / intr. se placer à son poste / tr.		175
ταχύπνοια	ταχυπνοίη	respiration courte, précipitée		30
Τεγεατικός	Τεγεητικός	de Tégée		8
τέθεικα	τέθειμαι	pf. act. et pass. de τίθημι.		28
τέκμαρ	τέκμωρ	borne pour servir de but ou de signe, d'où / signe de reconnaissance ou de garantie, d'où		89
τέλειος	τέλεος	pass. ou intr. / tr.		20
τελειόω	τελεόω	tr. / intr. parvenir à maturité		31
τελείως	τελέως	adv.		4
Τελευταγόρας	Τελευταγόρης	Téleutagoras, h.		16
τελλῖνα	τελλίνη	sorte de coquillage en forme d'épée, appelé aussi ξιφύδριον,		60
Τελμησσεύς	Τελμησεύς	habitant ou originaire de Telmèssos, v. de Carie,		49
Τελμισσεύς	Τελμισεύς	habitant ou originaire de Telmèssos, v. de Carie,		49
Τέλφουσα	Τελφούση	Telphousa, fontaine de Béotie,		30
Τελχίν	Τελχῖς	au plur. les Telkhines, n. des habitants primitifs de Rhodes, réputés méchants et envieux, / p. ext. envieux		108
Τένης	Τέννης	Ténès ou Tennès, fils de Kyknos, roi de Ténédos,		48
Τερμησσός	Τερμησσοῖο	Termèssos, v. de Pisidie,		25
τεσσαράκοντα	τετταράκοντα	quarante		8
τεσσαρακοντακαιπεντακισχιλιοστός	τετταρακοντακαιπεντακισχιλιοστός	le quarante-cinq millième		25
τεσσαρακοντάκις	τετταρακοντάκις	quarante fois		13
τεσσαρακοντάλιτρος	τετταρακοντάλιτρος	de quarante livres		18
τεσσαρακοντόργυιος	τεσσερακοντόργυιος	de quarante brasses		19
τεσσαρακοστός	τετταρακοστός	quarantième		11
τέσσαρες	τέτταρες	quatre		6
τετραέλιξ	τετράλιξ	sorte de plante épineuse		24
τετραέτης	τετραετής	âgé de quatre ans / d'une durée de quatre ans		45
τετράκνημος	τετράκναμος	à quatre rayons		15
τεῦθος	τευθός	sèche ou calmar de grande espèce		32
Τευμησός	Τευμησσός	Teumèsos ou Teumèssos, mt. et v. de Béotie,		43
Τευταμίδης	Τευταμίδαο	fils de Teutamos		16
Τεύτλουσσα	Τευτλοῦσσα	Teutloussa, litt. « fertile en bettes », î. près de Rhodes,		59
τευχήεις	τευχήρης	armé		4
τέχνιον	τεχνίον	dim. de τέχνη,		14
τέως	τῆος	adv.		4
τήθη	τηθή	grand-mère, propr. ou comme t. de respect,		42
τηλόθε	τηλόθεν	adv.		4
Τηρίας	Τηρέας	Tèrias ou Tèréas, petit fl. sur la côte est de Sicile,		54
Τηρίϐαζος	Τιρίϐαζος	Tiribaze, satrape perse,		24
τῇς	τῇσι	.		1
τίη	τιή	adv. pourquoi ?		15
τιθασσεία	τιθάσσευμα, τιθασσεύω, τιθασσός	etc. var. p. τιθασεία, etc.		27
τιθηνεία	τίθηνείη	allaitement ou soins qu'on donne à un enfant		44
τιθύμαλος	τιθύμαλλος	euphorbe, plante à suc laiteux,		31
τίλλων	τίλων	sorte de poisson du lac Prasias, en Thrace,		43
Τιμηγενίδης	Τιμαγενίδης	fils ou descendant de Timagénès		31
Τίρυνς	Τῖρυνς	Tirynthe, anc. v. d'Argolide,		29
Τισσαφέρνης	Τισαφέρνης	Tissaphernès, Perse,		20
Τιτάνιος1	Τιτήνιος	adj. m. de la race des Titans		29
Τιτίας	Τιτίης	Titias ou Titiès, héros des Mariandynes,		40
τιτλάρια	τιλλάρια	tablettes pour écrire		21
τιτυϐίζω	τιττυϐίζω	glousser comme la perdrix / piailler comme l'hirondelle		55
τιτύσκω	τιτύσκομαι	c. τεύχω, préparer / c. τυγχάνω, viser, chercher à atteindre		60
τοιουτοσί	τοιουτονί	att. c. le préc.		16
τοιχογραφία	τοιχογραφίη	écriture ou peinture sur une muraille		37
τοροτίξ	τοροτοροτοροτοροτίξ, τοροτοροτοροτορολιλιλίξ	onomatopée, cri d'oiseau,		25
τουτέοις	τουτέοισι, τουτέου	gén. sg. ion. οὗτος.		20
τούτῳ	τούτω	duel de οὗτος.		14
Τραγία	Τραγίαι	Tragia ou Tragies (l'île aux boucs)		35
Τραϊανός	Τραιανός	lat. Trajanus, Trajan, n. d'h. rom., particul. empereur rom.		60
τραυμάτιον	τρωμάτιον	petite blessure		15
τραχυϐατέω	τρηχυϐατέω	marcher sur un sol raboteux, rocailleux		39
τραχυσμός	τρηχυσμός	rudesse, dureté		15
τριακοντόργυιος	τριακοντώρυγος	de trente brasses		17
τριακοστημόριον	τριηκοστημόριον	la trentième partie, le trentième		33
τρίγλα	τρῖγλα	mulet de mer ou rouget, poisson,		32
τριγλώχιν	τριγλώχις	à trois pointes		15
τριδύστηνος	τρισδύστηνος	] trois fois malheureux		23
τρίλλιστος	τρίλιστος	souhaité trois fois, c. à d. vivement souhaité		46
τρίμμα	τρῖμμα	homme expert en qqe ch., vieux routier / chose broyée ou pilée, particul.		73
τρισκαιδεκάπηχυς	τρισκαιδεκάπαχυς	de treize coudées		17
τρισκαιδεκόργυιος	τρισκαιδεκώρυγος	de treize brasses		17
τρισοϊζυρός	τρισοιζυρός	trois fois déplorable		21
τρισσός	τριττός	triple / au plur. trois		23
τρισσῶς	τριττῶς	adv. triplement		15
τριττύς	τριτύς	le nombre trois / sacrifice de trois victimes différentes, taureau, bouc, porc (cf. / à Athènes, tiers d'une tribu (φυλή) ou réunion de quatre naucraries / à Rome, tribu		169
τριφίλητος	τριφίλατος	trois fois aimé, bien-aimé		26
Τροίανδε	Τροίηνδε	adv. à Troie, avec mouv.		24
Τροιζήνιος	Τροζήνιος	de Trœzène		10
τρόπαιον	τροπαῖον	trophée, monument de victoire élevé, avec les armes prises sur l'ennemi, à l'endroit où la déroute (τροπή) avait commencé		121
τρόπαιος	τροπαῖος	qui fait tourner, c. à d. qui met en fuite / qui détourne les maux (cf. lat. averruncus) ép. des dieux, / pass. détourné, écarté		128
τρόπηλις	τρόπαλις	botte (d'oignons)		17
τροῦλλα	τροῦλα	lat. trulla		11
τροχηλασία	τροχηλασίη	mouvement rapide comme celui d'une roue, fig.		45
τρύϐλιον	τρυϐλίον	bol, plat, assiette		19
τρυγηϐόλιον	τρυγαϐόλιον	jet du raisin dans la cuve		26
τρύγητος	τρυγητός	récolte (moisson, vendange) / époque de la récolte		50
Τρυγία	Τρυγίη	Trygia (litt. lie ou barbouillée de lie), Bacchante,		52
Τρώϊος	Τρῷος	de Troie, troyen		16
τυννοῦτος	τυνναύτη, τυννοῦτο	si petit		8
Τύρας	Τύρης	Tyras ou Tyrès, fl. de la Sarmatie d'Europe (auj. Dniestr) et v.		64
τυρόκνηστις	τυροκνῆστις	couteau à fromage		17
τυφλῖνος	τύφλινος	sorte de serpent qu'on croyait aveugle		38
τυχθείς	τυχθῆναι	part. et inf. ao. pass. de τεύχω.		33
ὔ	ὕ, ὔ ὗ	juxtaposés, onomatopée pour exprimer le reniflement d'une personne qui flaire,		78
Ὑδρέα	Ὑδρέη	Hydréa (auj. Yđra), î. de la mer de Myrtô,		42
ὑετώτερος	ὑετώτατος	plus pluvieux, très pluvieux		28
Ὕης	Ὑῆς	Hyês (probabl. l'humide, le fécondant) ép. de Bacchus ou de Sabazios,		69
ὕκης	ὕκκης	n. dor. du poisson de mer ἐρυθρῖνος,		36
ὑλοϐάτης	ὑλοϐάτας	qui parcourt les forêts, ép. de Pan,		36
ὕνις	ὕννις	soc de charrue, coutre		22
ὑπάγκαλος	ὑπαγκάλιος	qu'on prend dans ses bras, qu'on embrasse		41
ὑπαγωγικός	ἐπαγωγικός	tiré en longueur		16
ὑπέκ	ὑπέξ	prép. de dessous, du fond de, 		30
ὑπεκδύω	ὑπεκδύομαι	au sens intr. se dégager ou s'échapper secrètement		50
ὑπεκκαίω	ὑπεκκάω	allumer par-dessous ou tout doucement		37
ὑπένερθε	ὑπένερθεν	adv. et prép.		13
ὑπεξερύω	ὑπεξειρύω	soustraire, enlever		19
ὑπεράλιος	ὑπειράλιος	situé au bord de la mer, maritime		33
ὑπεργηράσκω	ὑπεργηράω	être très vieux ou très ancien		30
ὑπερεκπλήσσω	ὑπερεκπλήττω	étonner outre mesure		20
ὑπερθερμασία	ὑπερθερμασίη	trop grand échauffement, chaleur excessive		42
ὑπερθυμέομαι	ὑπερθυμόομαι	montrer un courage extrême		26
ὑπερινάω	ὑπερινέω	purger avec excès		17
ὑπερξηρασία	ὑπερξηρασίη	sécheresse excessive ou extrême		31
ὑπερπερισσεύω	ὑπερπεριττεύω	surabonder		10
ὑπερχλιδάω	ὑπερχλίω	être arrogant		13
ὑπνοδότης	ὑπνοδότας	adj. m. qui donne le sommeil		28
ὑπνώσσω	ὑπνώττω	sommeiller, être endormi ou assoupi		35
ὑποϐήσσω	ὑποϐήττω	tousser un peu		14
ὑπογλώσσιος	ὑπογλώττιος	placé sous la langue / τὸ ὑπογλώσσιον		37
